acp_sk_auditoria_cpi,acp_tx_business_key,cpi_sk_cpi,cpi_id_orgao,cpi_tx_sigla,cpi_tx_nome,cpi_tx_apelido,cpi_tx_tipo,cpi_tx_tipo_descricao,cpi_tx_tipo_orgao,cpi_tx_abrangencia,cpi_tx_situacao_origem,cpi_tx_status_analitico,cpi_dt_inicio,cpi_dt_fim,cpi_nr_ano_inicio,leg_id_legislatura,acp_tx_cobertura_legislatura,acp_fl_cpi_historica_fora_janela_legislatura,acp_fl_legislatura_pendente_revisao,cpi_tx_uri,acp_qt_dias_duracao_cpi,acp_qt_relacoes_eventos,acp_qt_relacoes_distintas,acp_qt_eventos_distintos,acp_dt_primeiro_evento,acp_dt_ultimo_evento,acp_qt_dias_entre_primeiro_ultimo_evento,acp_qt_relacoes_diretas,acp_qt_relacoes_semanticas,acp_qt_alta_confianca,acp_qt_eventos_realizados,acp_qt_relacoes_high,acp_qt_relacoes_medium,acp_vl_pct_relacoes_alta_confianca,acp_vl_pct_relacoes_diretas,acp_vl_pct_eventos_realizados,acp_vl_pct_dimensoes_completas,acp_nr_rank_eventos_relacionados,cpi_fl_mista,cpi_fl_ativa,cpi_fl_data_inicio_informada,cpi_fl_data_fim_informada,cpi_fl_legislatura_identificada,cpi_fl_id_valido,cpi_fl_nome_informado,cpi_fl_tipo_cpi_valido,cpi_fl_periodo_valido,acp_fl_periodo_cpi_consistente,acp_fl_possui_evento_relacionado,acp_fl_possui_relacao_direta,acp_fl_possui_relacao_semantica,acp_fl_possui_alta_confianca,acp_fl_possui_evento_realizado,acp_fl_dimensoes_principais_completas,acp_fl_registro_valido_marts,acp_qt_cpi_encontrada_gold,acp_qt_evento_encontrado_gold,acp_qt_data_encontrada_gold,acp_qt_dimensoes_completas,cpi_aud_id_execucao_gold,cpi_aud_dh_processamento_gold,cpi_aud_tx_hash_registro_gold,acp_qt_execucoes_gold_eventos,acp_dh_ultimo_processamento_gold_eventos,aud_id_execucao_marts,aud_dh_processamento_marts,aud_tx_versao_pipeline_marts,aud_tx_hash_registro_marts
53261662b8d52412140402d3e1e4d26b8ce399ce58fc114ca18b3464cdb16add,5997,53261662b8d52412140402d3e1e4d26b8ce399ce58fc114ca18b3464cdb16add,5997,CPIPIRAT,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR FATOS RELACIONADOS À PIRATARIA DE PRODUTOS INDUSTRIALIZADOS E SONEGAÇÃO FISCAL.,CPI - PIRATARIA DE PRODUTOS INDUSTRIALIZADOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-05-13,2004-06-09,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5997,393,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,57,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,0b06d92cfa185c5552963cb0ed2465b5c0371b16dae67d95da4d1b69387d4cfe,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,e691ee2480d3997a5aadeb0e5876f2f3ac71edc3d8892b8f38ea3609fdacf1e8
13087b75fd001d446be9fceb9bee12f8a753ebe66baa7b00d2151a07f484be3a,537209,13087b75fd001d446be9fceb9bee12f8a753ebe66baa7b00d2151a07f484be3a,537209,CPIPREC,"COMISSÃO PARLAMENTAR DE INQUÉRITO, COM A FINALIDADE DE APURAR DENÚNCIAS DE FRAUDE NO PAGAMENTO DE PRECATÓRIO EXPEDIDO PELO TRIBUNAL REGIONAL DO TRABALHO DA 14ª REGIÃO NA DÉCADA DE 1990 E QUE FOI SUSPENSO PELO CONSELHO NACIONAL DE JUSTIÇA EM DECISÃO LIMINAR NO PEDIDO DE PROVIDÊNCIAS Nº 000325-88.2012.2.00.0000, QUE TRAMITA EM SEGREDO DE JUSTIÇA, E A INVESTIGAÇÃO DA POLÍCIA FEDERAL DE AMEAÇA SOFRIDA POR JUÍZES DO TRABALHO RELACIONADO AO CASO, CONFORME DIVERSAS MATÉRIAS PUBLICADAS PELA IMPRENSA",CPI - PRECATÓRIO TRT,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2013-11-28,2015-01-31,2013,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537209,429,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,58,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,475faab5f3d5e848812a01562f384f2b8781ac53bc23cd1634969c572766cd62,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,181073d4face4a2ef93d82ad4074d6e2d1e431d5b632f6955ef433bcd9e3af13
f9675ee1097d8b587816b7afa18a54bb019156e9b39e5a118f7c8d06fed06a32,526349,f9675ee1097d8b587816b7afa18a54bb019156e9b39e5a118f7c8d06fed06a32,526349,CPIPRIVA,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR TODAS AS PRIVATIZAÇÕES REALIZADAS NO BRASIL NO PERÍODO DE 1990 A 2002, INSTITUÍDO PELO PROGRAMA NACIONAL DE DESESTATIZAÇÃO - PND (M.P. Nº 115 E LEI Nº 8.031/90), E OS CRITÉRIOS ADOTADOS PELO BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES PARA AS CONCESSÕES DESSES EMPRÉSTIMOS.",CPI - PRIVATIZAÇÕES NO PERÍODO DE 1990 A 2002,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2006-01-16,2007-01-31,2006,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/526349,380,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,59,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,f5b2e8008cf47ddc517079b659b145d043a0f0a615cd6673c514ca51f08a6893,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,3b761a8e590790638b02943dc7ea6ce82c8fa737de1561b67d787936157efb80
dc742294bac0ee41d9e4fdcee0d5e91bc860e1f32f1c0cc5444fe4af02ef168e,525444,dc742294bac0ee41d9e4fdcee0d5e91bc860e1f32f1c0cc5444fe4af02ef168e,525444,CPIPROER,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \" INVESTIGAR AS RELAÇOES DO BANCO CENTRAL DO BRASIL COM O SISTEMA FINANCEIRO PRIVADO\" - PROER.",CPI - PROER,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-09-03,2002-04-16,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525444,225,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,60,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,60597819c01f120f265b82eea8084d5fcd6fe6bef199f4fb6f76e5f2ed537c94,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,9ee4c3fdb16e7fc1f578432926a3e264ffb1a97b4f9041141145b9942f9c997c
889c21057e8d4276849c9ceaa485a7cdcef3826c54dd9f0eb0dae162d4af0aaf,535444,889c21057e8d4276849c9ceaa485a7cdcef3826c54dd9f0eb0dae162d4af0aaf,535444,CPIPROER,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \" INVESTIGAR AS RELAÇOES DO BANCO CENTRAL DO BRASIL COM O SISTEMA FINANCEIRO PRIVADO\" - PROER.",CPI - PROER,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-09-03,2002-04-16,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535444,225,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,60,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,cc337b2296c88436a54d8da5cb5e0117cbde67441a20d6bbf0c568aea4b8b1fc,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,b85efc3f099692ab30be90974c649c18b5f8fa1b615da80f03b93e4977e5a548
739b312ae914cfc44ab85100d93f3ba28c22dfe7fbbd4cee9072c19a11d87411,5444,739b312ae914cfc44ab85100d93f3ba28c22dfe7fbbd4cee9072c19a11d87411,5444,CPIPROER,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \" INVESTIGAR AS RELAÇOES DO BANCO CENTRAL DO BRASIL COM O SISTEMA FINANCEIRO PRIVADO\" - PROER.",CPI - PROER,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-09-03,2002-04-16,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5444,225,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,60,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,0c9b643af28eb09298905bff216ac4270abf5333c8834626ece98dab6b860dda,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,4377d8807360154f6bd79b77f30824fc2946bf402f22a63e7c20d8a55364ea18
b0987082e264298f49e90b48ab61d8f56268cfbd45633d762c5da3270a487622,526327,b0987082e264298f49e90b48ab61d8f56268cfbd45633d762c5da3270a487622,526327,CPIRENAV,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR AS QUADRILHAS QUE INCLUEM VEÍCULOS ROUBADOS EM OUTROS PAÍSES NO RENAVAM.,CPI - RENAVAM,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2005-08-18,2007-01-31,2005,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/526327,531,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,61,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,57f2f5fa7fa901ab320db9e4788b7d6ed4fd856680d2a1401cbc338fbe43533e,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,7d65af00ffd688bd2bbd93a54f238f44754a489a9b1a4acbe93c48cd4c842e73
e235714bebae1fe0fd6ced59a2c71e3d1d2c76877054b1c1ff343623609b0b21,537914,e235714bebae1fe0fd6ced59a2c71e3d1d2c76877054b1c1ff343623609b0b21,537914,CPIROUAN,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A APURAR AS IRREGULARIDADES NAS CONCESSÕES DE BENEFÍCIOS FISCAIS CONCEDIDOS POR APLICAÇÃO DA LEI Nº 8.313, DE 23 DE DEZEMBRO DE 1991, QUE INSTITUIU O PROGRAMA NACIONAL DE APOIO À CULTURA (PRONAC) E DEU OUTRAS PROVIDÊNCIAS.",CPI - LEI ROUANET,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2016-07-11,2017-05-09,2016,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537914,302,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,62,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,69736fd0cc8323f680b27f948086864574fcf7f3f8215b56c67ae6597da84dee,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,ebbe97df2bbae46452d8fbafb572a14d4501247f43327e99bb49f1667e033d0b
3e532cbe87a647341d49dd94bc9dc3ea82168a17e3465f57e24c75855666f9bb,535996,3e532cbe87a647341d49dd94bc9dc3ea82168a17e3465f57e24c75855666f9bb,535996,CPISAUDE,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR DENÚNCIAS DE IRREGULARIDADE NA PRESTAÇÃO DE SERVIÇOS POR EMPRESAS E INSTITUIÇÕES PRIVADAS DE PLANOS DE SAÚDE.,CPI - PLANOS DE SAÚDE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-04-23,2003-11-25,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535996,216,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,63,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,7a8e3bde0c27debc07e1d53a3c023b7cb5e60ce00adcf8d026b3fdd048c1d363,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,a66e734ed70465a64d4ae1c492721ba57377ffadb43f03ee28caf52e6685d16f
09bdec0f1687f8ad77f07dc8d340b66d258755efe5639b34528d05fadf754ed3,525996,09bdec0f1687f8ad77f07dc8d340b66d258755efe5639b34528d05fadf754ed3,525996,CPISAUDE,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR DENÚNCIAS DE IRREGULARIDADE NA PRESTAÇÃO DE SERVIÇOS POR EMPRESAS E INSTITUIÇÕES PRIVADAS DE PLANOS DE SAÚDE.,CPI - PLANOS DE SAÚDE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2003-04-23,2003-11-25,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525996,216,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,63,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,001594ad2439d0b24e16fc1d59ae58e9efacc38870d64cdd32d7ae5e55b778c6,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,140f5c432e4844c01b9b3422d685b57e358ceb0b62a2d48d1fb88be3d6ce64f1
68fb74e20a2f319724f156afdb0a5f9470feb0bcbacfa1f2ca998fa86adda627,5996,68fb74e20a2f319724f156afdb0a5f9470feb0bcbacfa1f2ca998fa86adda627,5996,CPISAUDE,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR DENÚNCIAS DE IRREGULARIDADE NA PRESTAÇÃO DE SERVIÇOS POR EMPRESAS E INSTITUIÇÕES PRIVADAS DE PLANOS DE SAÚDE.,CPI - PLANOS DE SAÚDE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-04-23,2003-11-25,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5996,216,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,63,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,4c9b2ae8a9ee4a984bb3f5b6f718964318a09e0b485786d92632dd3f9bd3b8ae,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,51557c239d1082f69e7bf1fca90b35ac9075d297d8df81af0103e04757aed64d
acb3c9307d7b58b6724114dc2ae216cea9ffd853e12f8249df9b30f640d787d1,5995,acb3c9307d7b58b6724114dc2ae216cea9ffd853e12f8249df9b30f640d787d1,5995,CPISERAS,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR AS ATIVIDADES DA SERASA - CENTRALIZAÇÃO DE SERVIÇOS DOS BANCOS S/A .,CPI - SERASA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-04-16,2003-11-11,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5995,209,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,64,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,93db78cb40e9e8385de1fe838597f403b3182ed72093fd882fe583eee9288b7f,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,5977ccebed43be9abe3b30066368999f1273f1696f4ec12f3a4245ad64ce2b2e
42ba8745fce93c760463ce170228f6e2ee968795d2bfd84f6c5159057387be4a,535995,42ba8745fce93c760463ce170228f6e2ee968795d2bfd84f6c5159057387be4a,535995,CPISERAS,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR AS ATIVIDADES DA SERASA - CENTRALIZAÇÃO DE SERVIÇOS DOS BANCOS S/A .,CPI - SERASA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-04-16,2003-11-11,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535995,209,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,64,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,11dedf6874eb82baf7bb9cda57fc84fad64f91b736a4b6b7f14aaec2675f8d74,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,ce0e10451d7c486662955f4471abfc575101f81af5ffff86456c95509e5beba2
9f0ea68a96776ba84fe29ed550bd2c3bc12d38f3fa8889d5efae570f53d45a5e,525995,9f0ea68a96776ba84fe29ed550bd2c3bc12d38f3fa8889d5efae570f53d45a5e,525995,CPISERAS,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR AS ATIVIDADES DA SERASA - CENTRALIZAÇÃO DE SERVIÇOS DOS BANCOS S/A .,CPI - SERASA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2003-04-16,2003-11-11,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525995,209,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,64,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,5166f6418d355970aeac1c678ec5dc9980386f350afd619d445232bb3cd29a70,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,87e450c296e931dcbce9815f46e2a15846376e1b11683b6462c8c4e1ad24f86c
8f477c3199244687ad40fae8b6e772bd08ee029454773a658e55d69b060d30c1,535436,8f477c3199244687ad40fae8b6e772bd08ee029454773a658e55d69b060d30c1,535436,CPISIVAM,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA \"APURAR AS ATIVIDADES, RELAÇÕES E ENVOLVIMENTO DO SR. JOSÉ AFONSO ASSUMPÇÃO E DO EMBAIXADOR JÚLIO CÉSAR GOMES DOS SANTOS NO EXERCÍCIO DE ADVOCACIA ADMINISTRATIVA, TRÁFICO DE INFLUÊNCIAS, OFERECIMENTO DE PROPINAS (CORRUPÇÃO ATIVA) E ESPECIALMENTE TODAS AS DENÚNCIAS REFERENTES AO PROJETO SIVAM - SISTEMA DE VIGILÂNCIA DA AMAZÔNIA.",CPI - SISTEMA DE VIGILÂNICA DA AMAZÔNIA - SIVAM,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-06-20,2002-06-04,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535436,349,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,65,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,8b5a14f89c96f857115eb6e35e5158bc098418f024861d9e24368a0bd4e48cb0,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,7a756482081a663de32f94f6be73e1735d3d212e2bdec3cce793c6a4dba64021
022836be0cd5d123994c531c7769d0e7cd8de47488f5b409c4cca1b891b53a6d,525436,022836be0cd5d123994c531c7769d0e7cd8de47488f5b409c4cca1b891b53a6d,525436,CPISIVAM,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA \"APURAR AS ATIVIDADES, RELAÇÕES E ENVOLVIMENTO DO SR. JOSÉ AFONSO ASSUMPÇÃO E DO EMBAIXADOR JÚLIO CÉSAR GOMES DOS SANTOS NO EXERCÍCIO DE ADVOCACIA ADMINISTRATIVA, TRÁFICO DE INFLUÊNCIAS, OFERECIMENTO DE PROPINAS (CORRUPÇÃO ATIVA) E ESPECIALMENTE TODAS AS DENÚNCIAS REFERENTES AO PROJETO SIVAM - SISTEMA DE VIGILÂNCIA DA AMAZÔNIA.",CPI - SISTEMA DE VIGILÂNICA DA AMAZÔNIA - SIVAM,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-06-20,2002-06-04,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525436,349,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,65,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,508b5f463cc9c9073b42efe276237774ad30365b64c69871a313c00f7d5a763a,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,805d320ac2d1555a6a27eb40bf2f7c838b70a2faa9c8e1f4cda113893b89e72d
e6ac4ef9f6171a6473679fda36014b1bdea85469c80c0250bf2dbe86ab4a5935,5436,e6ac4ef9f6171a6473679fda36014b1bdea85469c80c0250bf2dbe86ab4a5935,5436,CPISIVAM,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA \"APURAR AS ATIVIDADES, RELAÇÕES E ENVOLVIMENTO DO SR. JOSÉ AFONSO ASSUMPÇÃO E DO EMBAIXADOR JÚLIO CÉSAR GOMES DOS SANTOS NO EXERCÍCIO DE ADVOCACIA ADMINISTRATIVA, TRÁFICO DE INFLUÊNCIAS, OFERECIMENTO DE PROPINAS (CORRUPÇÃO ATIVA) E ESPECIALMENTE TODAS AS DENÚNCIAS REFERENTES AO PROJETO SIVAM - SISTEMA DE VIGILÂNCIA DA AMAZÔNIA.",CPI - SISTEMA DE VIGILÂNICA DA AMAZÔNIA - SIVAM,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-06-20,2002-06-04,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5436,349,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,65,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,0f8e52d17cc64fe5e4221d0213a19f8d5a9cc041c0c873b3442ab9385ec6bf94,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,1f71d2ac55ec6f9f91dee2f9459e47e3d9e2e36c9777aadedc69729f079f747e
